date,open,high,low,close,volume
2026-04-19,422.54,423.846,415.27,417.465,11787738.502644
2026-04-20,417.41,427.18,416.73,426.165,24611336.841932002
2026-04-21,426.19,433.19,423.0,431.61,27052635.510018002
2026-04-22,431.79,433.94,415.8,419.25,29294389.406307
2026-04-23,419.39,422.26,411.4101,419.665,26568743.336624
2026-04-24,419.63,424.95,418.25,423.88,12113165.149806999
2026-04-26,424.3,428.12,404.61,422.35,13229451.838921001
2026-04-27,422.31,428.08,418.0,427.67,23096961.422403
2026-04-28,427.67,429.92,421.78,424.295,25004804.477401003
2026-04-29,424.36,445.24,400.13,402.75,53616422.07242
2026-04-30,402.57,417.11,398.0,415.8,43590556.215674005
2026-05-01,415.985,417.1,412.28,413.2416,12272782.939594
2026-05-03,414.0,420.78,410.5,414.89,12291676.431261
2026-05-04,415.01,416.7799,409.168,409.37,22222505.370133
2026-05-05,409.35,418.4228,405.11,415.2,25852897.471711
2026-05-06,415.13,427.98,412.2,425.355,23198074.823553
2026-05-07,425.47,425.5,414.36,415.93,27764009.462807003
2026-05-08,416.085,417.4,413.99,415.0996,15027013.055426
2026-05-10,415.31,415.99,405.5,410.7,13220715.446578002
2026-05-11,410.4,415.5,406.64,408.71,25599201.15113
2026-05-12,408.69,410.44,401.03,404.29,26771940.030768003
2026-05-13,404.28,411.84,400.88,409.0,25327310.968505
2026-05-14,409.0,426.3199,405.16,421.64,33492998.829809997
2026-05-15,422.19,428.17,419.5204,419.6743,20165526.344733
2026-05-17,419.0,424.16,415.61,418.62,12247539.564175999
2026-05-18,418.73,432.7,417.7,419.25,30108030.733306997
2026-05-19,419.33,420.0999,411.3001,417.24,22753463.55726
2026-05-20,417.3,433.02,415.71,418.16,24073649.255664
2026-05-21,418.29,424.4,416.02,419.89,21410030.406098
2026-05-22,419.88,420.47,417.25,417.7981,8088610.983959001
2026-05-25,419.99,421.03,413.12,415.005,14104400.572031
2026-05-26,415.08,416.35,409.58,412.91,23128636.205833
2026-05-27,412.96,429.49,411.21,424.99,32175518.597414006
2026-05-28,424.96,445.64,422.7,442.66,38040989.393683
2026-05-29,442.81,450.33,441.36,449.94,24813118.466438998
2026-05-31,456.52,472.0,451.324,460.522,27020330.736744
2026-06-01,460.47,464.135,442.36,443.874,35528013.235853
2026-06-02,443.88,446.18,425.865,427.024,31325616.783301
2026-06-03,427.025,436.06,424.25,429.14,26926560.43098
2026-06-04,429.134,431.11,420.51,421.067,21211383.402857002
2026-06-05,420.76,421.49,412.306,412.432,16368075.560091
2026-06-07,413.01,416.99,410.34,410.379,11642031.362732003
2026-06-08,410.381,413.24,401.69,402.031,26280537.968304
2026-06-09,402.015,405.0,396.903,402.847,27375114.652041998
2026-06-10,402.61,403.79,386.14,386.481,28325524.907222
2026-06-11,386.455,394.63,382.26,387.182,40471512.215086
2026-06-12,387.19,391.74,386.53,390.49,13804789.921382
2026-06-13,390.31,390.31,390.31,390.31,0.0318
2026-06-14,393.78,400.91,390.65,400.875,13645093.146307
2026-06-15,400.865,401.75,390.99,392.971,21616428.112112
2026-06-16,392.815,394.51,384.63,385.41,24941149.162727997
2026-06-17,385.404,386.055,373.32,377.919,46099003.990854
2026-06-18,377.88,381.36,376.595,378.65,17569257.577377997
2026-06-19,378.7,380.16,377.64,379.16,9.7671
2026-06-20,379.29,380.06,379.06,379.49,10.6955
2026-06-21,380.11,381.5,370.4,370.515,16256715.743600998
2026-06-22,370.6,377.18,365.67,373.356,35965625.495081
2026-06-23,373.45,378.88,369.821,374.089,28934773.17806
2026-06-24,374.092,374.572,353.74,355.615,41550106.956842996
2026-06-25,355.575,371.51,349.195,370.11,66567055.007838
2026-06-26,370.155,376.6,367.51,373.75,58559208.212045
2026-06-27,374.32,375.24,373.75,375.0,13.2783
2026-06-28,375.0,383.13,370.25,371.567,39798904.981938004
2026-06-29,371.605,372.6,366.85,370.325,43214291.141866
