date,open,high,low,close,volume
2026-08-09,274.86,280.15,273.474,279.74,17554095.598451
2026-08-10,279.739,279.92,271.99,272.24,43218819.320055
2026-08-11,272.239,273.972,267.88,267.919,39284502.932703
2026-08-12,267.916,269.525,265.62,266.17,31878692.06152
2026-08-13,266.143,267.0,263.365,264.094,33607528.117779
2026-08-14,264.08,264.43,262.43,263.83,17128424.283418998
2026-08-15,263.89,264.1,263.89,264.1,6.0492
2026-08-16,264.14,266.65,260.11,261.03,22503106.268171
2026-08-17,261.01,262.109,257.74,260.4,38601789.124316
2026-08-18,260.389,264.98,258.615,264.496,25266256.73193
2026-08-19,264.498,267.32,259.98,261.062,21596782.769051
2026-08-20,261.064,263.424,257.07,259.71,34806761.445341
2026-08-21,259.646,259.93,258.097,259.65,19526944.48871
2026-08-22,259.8,259.88,259.64,259.88,3.8603
2026-08-23,259.95,263.07,257.26,262.655,12906575.239331
2026-08-24,262.627,263.88,260.29,261.064,38021131.609753
2026-08-25,261.061,262.15,258.63,258.63,26684029.927077
2026-08-26,258.61,262.835,255.691,256.33,28783507.664511003
2026-08-27,256.35,267.52,255.01,265.43,47429952.810258
2026-08-28,265.436,267.02,264.41,266.18,29482707.723939
2026-08-29,266.45,266.47,266.21,266.34,2.8063
2026-08-30,266.42,266.84,259.71,260.94,14556043.077476
2026-08-31,260.905,261.64,252.0,255.41,52879279.310932
2026-09-01,255.42,256.193,252.763,254.965,28700807.873887
2026-09-02,255.001,259.42,254.25,259.06,34273478.772969
2026-09-03,259.064,261.12,255.29,256.03,36270013.381514
2026-09-04,256.03,259.47,255.81,258.56,28141290.896237
2026-09-05,258.59,258.95,257.07,258.5,57.545
2026-09-06,258.62,258.64,257.49,258.28,48.9279
2026-09-07,258.39,258.7,254.75,256.38,13128577.118302
2026-09-08,256.36,258.8471,250.56,251.605,37327758.058882
2026-09-09,251.57,253.2,249.58,252.38,32775622.541872
2026-09-10,252.371,256.9118,250.89,255.7099,27755383.885291
2026-09-11,256.71,256.83,256.65,256.65,2.0732
2026-09-12,256.79,256.84,256.24,256.84,13.2282
2026-09-13,254.33,256.39,250.75,253.71,15634236.004742
2026-09-14,253.71,255.95,248.435,249.63,39057443.225144
2026-09-15,249.665,249.675,246.69,248.02,37911463.860089
2026-09-16,248.03,252.73,244.3,252.42,26360358.029858
2026-09-17,252.415,255.43,249.9,253.06,32519662.669322
2026-09-18,253.06,254.89,252.751,254.37,30894730.256973
2026-09-19,254.37,254.47,253.59,254.3,21.7056
2026-09-20,254.3,257.12,253.6,255.94,15324835.285893
2026-09-21,255.942,260.73,255.73,260.4952,22095309.630489
