date,open,high,low,close,volume
2026-08-02,554.93,594.89,552.63,592.55,14794121.680273
2026-08-03,592.85,597.48,575.555,583.9,20313194.823478
2026-08-04,583.821,603.416,578.31,582.0,20426647.015845
2026-08-05,582.197,595.939,580.21,588.027,19554356.614907
2026-08-06,588.11,598.641,585.115,594.86,10869672.567067998
2026-08-07,594.636,595.535,590.199,593.14,7796457.449569
2026-08-08,593.41,594.74,593.06,594.74,13.5127
2026-08-09,594.78,609.901,591.674,599.715,9945906.315044
2026-08-10,599.701,612.31,592.1,605.449,19339774.633773
2026-08-11,605.58,606.752,581.21,581.349,12910876.527675
2026-08-12,581.349,591.01,577.599,586.414,18463038.76504
2026-08-13,586.413,601.78,585.64,594.524,11958138.881646
2026-08-14,594.544,594.695,588.98,588.98,6238543.154933
2026-08-15,589.37,590.75,588.7,590.75,5.1001
2026-08-16,591.19,591.73,572.81,573.79,6289309.831626999
2026-08-17,573.69,573.822,545.575,554.68,24682728.38883
2026-08-18,554.667,555.275,537.41,552.083,20249819.057619
2026-08-19,552.079,554.06,541.94,542.755,8982656.12488
2026-08-20,542.768,553.86,539.36,549.755,14581563.576061
2026-08-21,549.904,554.124,548.92,550.13,10582964.107654
2026-08-22,550.3,553.84,550.11,553.84,80.6625
2026-08-23,553.9,557.51,546.415,555.6,4892092.049261
2026-08-24,555.534,568.61,554.89,565.6,18216536.205618
2026-08-25,565.604,598.142,561.99,576.045,28742675.195919994
2026-08-26,576.01,588.375,567.765,573.315,17765622.476751
2026-08-27,573.145,589.18,568.13,575.505,15937362.855508002
2026-08-28,575.388,578.875,573.423,578.2,9312988.597403
2026-08-29,578.46,579.87,578.11,579.87,4.2637
2026-08-30,580.11,581.8,569.165,571.13,4957475.913992
2026-08-31,571.05,583.11,556.719,582.43,18312643.909452997
2026-09-01,582.87,600.27,574.07,592.44,16801707.576778
2026-09-02,592.569,619.41,590.895,616.681,24814250.921457
2026-09-03,609.68,616.33,605.27,611.6735,21625994.535134
2026-09-04,615.11,615.41,613.03,614.11,3.1835
2026-09-05,614.11,614.29,611.25,612.6,43.4681
2026-09-06,613.07,614.76,610.84,611.68,22.0318
2026-09-07,615.5,623.22,608.15,616.2801,6086001.744228
2026-09-08,616.5999,657.86,609.74,651.635,38338472.211504
2026-09-09,651.635,664.5,643.09,652.5,30553660.104633
2026-09-10,652.565,664.24,640.3124,652.0,19270372.330471
2026-09-11,652.05,653.1,646.2,648.49,11223217.774994
2026-09-12,648.6,649.9,642.87,643.29,175.0591
2026-09-13,643.71,665.73,636.78,660.426,10083686.172559
2026-09-14,660.535,678.87,656.2,669.04,21759060.719543
2026-09-15,669.085,685.31,664.33,677.45,18267858.381184
2026-09-16,677.41,684.87,667.05,679.17,16568444.42571
2026-09-17,679.13,694.34,668.4906,672.0699,20677865.266238
2026-09-18,668.49,670.83,668.49,670.25,28.7835
2026-09-19,670.37,671.43,668.35,670.71,49.2099
2026-09-20,671.28,722.38,670.6,720.9152,19283574.277492
2026-09-21,720.99,753.0,720.805,743.31,27536933.055367
