date,open,high,low,close,volume
2026-05-21,219.424,222.37,215.17,217.344,149385660.261329
2026-05-22,217.339,218.49,214.26,214.283,78128730.777054
2026-05-25,216.99,218.45,212.515,213.258,84442129.761815
2026-05-26,213.15,216.48,208.78,209.815,161755419.50943696
2026-05-27,209.82,214.3,209.21,212.27,122599974.60008
2026-05-28,212.285,217.32,212.11,215.0,126785030.058809
2026-05-29,215.02,217.8,211.145,212.488,111825460.791676
2026-05-31,213.77,222.18,213.053,219.654,102326998.225733
2026-06-01,219.64,232.28,219.64,225.424,182500871.465359
2026-06-02,225.48,225.945,214.6,216.925,153772681.071036
2026-06-03,216.94,217.85,210.97,217.596,135251006.63393298
2026-06-04,217.62,221.6,207.55,209.33,161479610.603569
2026-06-05,209.337,209.337,204.04,204.066,105214956.4387
2026-06-07,205.73,210.78,204.066,208.274,66285248.14039301
2026-06-08,208.305,211.39,202.85,203.066,118283095.91560699
2026-06-09,203.0,208.95,199.35,203.485,164106539.94220898
2026-06-10,203.479,203.94,198.908,201.357,122737152.542534
2026-06-11,201.32,207.08,199.73,204.082,128918600.13131401
2026-06-12,204.093,205.77,203.91,205.56,46718605.84547699
2026-06-13,205.56,205.82,204.91,205.63,13.1732
2026-06-14,207.89,212.7,205.51,212.275,62878925.716068
2026-06-15,212.254,212.675,208.52,209.205,103217837.74249901
2026-06-16,209.15,209.8,205.91,206.399,87585785.30097401
2026-06-17,206.401,209.865,203.47,208.948,131475949.151797
2026-06-18,208.952,211.395,208.12,208.52,71840362.835342
2026-06-19,208.56,208.83,207.36,207.36,35.3089
2026-06-20,207.52,208.36,207.35,207.38,97.645
2026-06-21,207.51,214.0,207.02,209.48,57532488.315314
2026-06-22,209.475,209.96,200.04,201.829,102657164.54056402
2026-06-23,201.83,202.97,198.59,200.799,99989137.035251
2026-06-24,200.78,202.142,192.15,195.62,139076306.805632
2026-06-25,195.645,197.12,190.99,194.35,107519621.50631501
2026-06-26,194.34,195.55,189.74,190.2,64833150.000542
2026-06-27,191.2,192.91,188.95,189.78,706.4494
2026-06-28,189.78,196.16,189.1,193.98,68790632.882937
2026-06-29,193.963,199.03,192.73,198.2,130096458.034009
2026-06-30,198.24,200.63,193.46,197.09,172084180.47353303
2026-07-01,197.13,200.055,194.02,194.47,142280332.967892
2026-07-02,194.49,195.06,192.34,195.01,88753433.83162901
2026-07-03,194.89,195.51,194.55,195.28,25.9248
2026-07-04,195.28,196.53,194.55,196.36,43.7074
2026-07-05,196.54,197.77,193.99,196.41,40502240.228764005
2026-07-06,196.41,197.53,190.61,194.71,119179755.324412
2026-07-07,194.725,199.85,192.971,197.22,124725732.173906
2026-07-08,197.26,206.303,197.244,201.74,168478184.602756
2026-07-09,201.72,209.46,201.01,209.035,138440888.407175
2026-07-10,209.04,211.08,207.75,209.19,80897802.49789599
2026-07-11,209.45,212.9,207.19,212.43,9107.4738
2026-07-12,212.37,213.09,205.907,206.768,66326836.171509
2026-07-13,206.75,209.305,202.46,209.19,122370334.243212
2026-07-14,209.235,213.77,208.31,208.65,120351853.469282
2026-07-15,208.58,212.93,205.84,207.621,193966007.8516
2026-07-16,207.635,208.18,197.98,205.12,154394197.926789
2026-07-17,205.13,206.63,201.64,202.25,69372767.779154
2026-07-18,202.42,202.97,201.0,202.74,3091.3955
2026-07-19,202.95,207.72,202.417,205.93,36593772.174675
2026-07-20,205.935,208.61,202.28,205.78,107686149.68876
2026-07-21,205.79,213.61,204.49,213.23,120951569.952492
2026-07-22,213.19,214.472,205.95,208.18,136582154.21055898
2026-07-23,208.23,210.42,205.67,210.19,106037980.64187099
2026-07-24,210.15,211.9,202.92,203.88,74203294.365758
2026-07-25,207.0,210.0,203.87,209.42,113.1044
2026-07-26,209.61,212.66,195.92,197.61,72563289.825318
2026-07-27,197.63,198.61,192.76,198.32,220823840.125145
2026-07-28,198.39,198.69,190.935,191.85,115808284.001564
2026-07-29,191.89,197.24,188.813,193.15,167014934.856211
2026-07-30,193.12,200.1,192.7,196.31,151216077.278887
2026-07-31,196.276,202.25,193.69,199.49,97934766.378253
2026-08-01,200.06,200.61,198.63,199.51,2159.4769
2026-08-02,199.51,207.39,196.88,206.775,71500150.658046
2026-08-03,206.77,212.15,205.55,210.785,125459837.918979
2026-08-04,210.77,222.21,209.51,219.05,181337659.83257002
2026-08-05,219.04,223.62,217.295,217.9,177898252.732889
2026-08-06,217.865,224.77,217.46,223.729,127282012.058833
2026-08-07,223.81,224.22,221.56,222.95,65311271.86293501
2026-08-08,223.1,224.85,222.71,223.83,262.9565
2026-08-09,223.83,225.554,218.75,219.623,62722966.565354
2026-08-10,219.628,222.37,216.76,218.53,151984251.732186
2026-08-11,218.5,225.11,216.3,223.005,126283695.483934
2026-08-12,223.008,227.22,222.22,224.221,133332736.022747
2026-08-13,224.226,227.48,224.21,225.255,102894995.555807
2026-08-14,225.27,225.99,224.0,225.13,41414315.579139
2026-08-15,225.17,226.33,224.93,225.46,394.1434
2026-08-16,225.54,227.92,224.75,227.71,43137585.99298201
2026-08-17,227.7,227.735,218.7,220.075,104411459.95057102
2026-08-18,220.05,222.87,216.76,219.31,79955369.817892
2026-08-19,219.312,220.645,215.675,216.258,58639421.634483
2026-08-20,216.28,218.74,213.214,216.2,103108389.62341501
2026-08-21,216.186,216.69,214.56,215.4,56707234.424587
2026-08-22,215.45,218.92,214.86,218.14,765.8778
2026-08-23,218.14,219.49,208.61,210.24,56577367.788747
2026-08-24,210.25,214.67,207.41,211.647,212002554.047559
2026-08-25,211.646,214.31,210.1,210.61,117372080.12234099
2026-08-26,210.62,227.31,203.51,226.19,316835980.760804
2026-08-27,226.21,230.47,221.065,221.33,260624381.229772
2026-08-28,221.355,221.37,216.82,219.01,128696474.46989399
2026-08-29,219.15,219.62,218.58,218.88,2815.5184
2026-08-30,218.87,220.6,215.83,219.5,56577434.483611
2026-08-31,219.5,221.28,215.11,220.25,133318495.798376
2026-09-01,220.26,227.96,216.14,227.605,147002209.826086
2026-09-02,227.59,229.08,223.19,227.482,185079060.173414
2026-09-03,230.96,234.76,229.86,231.045,205411946.738992
2026-09-04,229.98,230.78,229.37,230.76,234.9711
2026-09-05,230.76,231.49,230.61,231.27,355.6641
2026-09-06,231.22,232.87,230.51,231.88,1046.7465
2026-09-07,231.91,233.71,226.07,226.26,67217955.974223
2026-09-08,226.27,226.48,223.51,224.44,122065112.634738
2026-09-09,224.48,224.51,217.2,218.78,108595173.289428
