date,open,high,low,close,volume
2026-05-04,412.555,428.93,409.53,426.77,12814215.569699997
2026-05-05,426.745,439.5,417.78,421.93,15586742.38602
2026-05-06,421.92,427.03,414.69,419.525,15606430.622161997
2026-05-07,419.6,425.6985,406.3,425.06,18486921.170568
2026-05-08,425.3,435.0,425.105,429.15,9837025.958096001
2026-05-10,429.7,433.6463,423.55,430.0,6593569.9798260005
2026-05-11,429.8,430.36,412.24,412.45,13306277.430674
2026-05-12,412.6,424.2,404.8,414.77,14486929.178819
2026-05-13,414.78,439.75,413.38,436.22,15556584.743794
2026-05-14,436.11,442.59,419.8,426.925,14997693.705724003
2026-05-15,427.03,430.836,423.0,423.57,6658637.194963
2026-05-17,423.5,427.1,414.99,417.9,7104198.522129999
2026-05-18,417.91,422.0,405.86,410.55,14540399.287389997
2026-05-19,410.56,424.17,408.54,420.32,15107159.990478
2026-05-20,420.47,422.25,410.75,414.655,11742116.618472
2026-05-21,414.52,419.99,410.21,412.645,12515724.414180998
2026-05-22,412.56,414.96,411.39,413.0,5282521.048959999
2026-05-25,418.09,435.31,413.105,422.86,8061729.417831
2026-05-26,422.8,434.83,416.49,417.79,16417016.090008
2026-05-27,417.51,425.8,413.12,425.8,13113913.392239
2026-05-28,425.74,448.58,424.73,438.7,19136546.901972
2026-05-29,438.7,448.9,434.11,445.83,13008444.639821
2026-05-31,447.0,464.4,442.56,458.59,12964330.690348001
2026-06-01,458.656,494.905,456.5,483.65,29790939.101384
2026-06-02,483.75,507.68,470.46,485.845,32466976.008506
2026-06-03,485.84,489.95,403.055,408.19,71394965.346002
2026-06-04,408.107,426.36,395.03,395.427,53918497.426068
2026-06-05,395.428,397.42,383.969,385.099,22053998.176038
2026-06-07,384.01,402.935,382.99,396.76,14196326.459047003
2026-06-08,396.68,410.0,377.73,378.15,26763886.032111
2026-06-09,378.14,393.583,370.39,376.365,36723689.178671
2026-06-10,376.46,380.91,365.028,376.793,22937210.857527
2026-06-11,376.74,390.66,374.705,378.011,26212838.478537995
2026-06-12,378.03,383.075,377.906,382.07,10457668.148506999
2026-06-13,382.04,382.04,382.04,382.04,0.0995
2026-06-14,391.0,400.01,382.471,393.733,10022327.812966002
2026-06-15,393.732,395.31,379.04,379.281,21002502.310938
2026-06-16,379.254,399.87,375.99,398.44,28917596.289065998
2026-06-17,398.44,412.36,389.445,408.014,32532656.549806
2026-06-18,408.019,412.66,406.66,409.88,13092049.801245
2026-06-19,410.14,410.14,410.14,410.14,0.1033
2026-06-20,409.86,410.14,409.86,409.86,0.1191
2026-06-21,409.0,414.63,392.935,396.807,10945846.584137
2026-06-22,396.86,397.73,374.1,380.714,18647283.667361002
2026-06-23,380.685,397.0,378.8,384.249,23826737.969362
2026-06-24,384.251,393.0,372.75,382.63,22309155.390697997
2026-06-25,382.57,386.513,365.35,370.565,18905397.266948
2026-06-26,370.626,373.47,363.733,365.79,11947023.329389999
2026-06-27,365.79,366.89,365.41,366.87,5.9703
2026-06-28,367.01,375.165,360.6,371.47,16703824.720155999
2026-06-29,371.46,378.73,369.93,376.32,24498545.338716
2026-06-30,376.275,379.63,368.62,370.785,26969559.595270004
2026-07-01,370.65,374.0,363.0,364.45,25659828.208949
2026-07-02,364.512,364.65,356.46,363.89,18175693.211744
2026-07-03,364.57,365.31,363.38,363.59,9.1105
2026-07-04,363.59,365.81,363.59,365.81,2.2543
2026-07-05,365.86,383.15,361.774,374.3,9488575.998526
2026-07-06,373.93,377.36,361.63,367.91,23716620.661566
2026-07-07,367.945,390.3,360.973,385.56,29702726.587423004
2026-07-08,385.54,407.0,385.264,400.56,30492730.79834
2026-07-09,400.6,407.52,395.895,400.795,21545239.83127
2026-07-10,400.834,402.29,399.31,399.95,12775538.689942
2026-07-11,400.24,400.24,399.7,399.7,2.028
2026-07-12,399.7,400.444,386.91,389.646,8869210.528625
2026-07-13,389.61,397.25,381.59,394.54,23340195.034181003
2026-07-14,394.4,398.815,386.995,389.18,17997455.15322
2026-07-15,389.1,395.87,378.12,382.111,24678547.288009
2026-07-16,381.93,382.109,357.97,372.445,28858894.983263
2026-07-17,372.491,377.36,368.527,369.06,13012306.757037
2026-07-18,369.06,370.8,368.7,369.0,3.3007
2026-07-19,369.0,382.66,366.89,382.065,5185117.130431
2026-07-20,382.155,390.65,377.08,385.6,17071290.414908998
2026-07-21,385.69,393.85,377.81,393.85,15982526.743621
2026-07-22,393.92,404.04,386.87,389.17,18946712.559445
2026-07-23,389.19,394.221,380.22,386.05,15304791.321903
2026-07-24,386.08,387.404,378.79,382.89,13730960.886226
2026-07-25,383.11,383.59,381.88,382.01,12.1602
2026-07-26,382.8,392.5,373.64,380.56,8716657.577277
2026-07-27,380.56,385.59,371.01,383.495,21444036.716703
2026-07-28,383.432,385.78,370.8,371.84,18307742.833836004
2026-07-29,371.96,388.29,364.476,383.51,25531654.711074997
2026-07-30,383.444,399.9,379.81,385.679,28265181.804546
2026-07-31,385.683,391.16,384.5,387.13,15423374.771682
2026-08-01,387.53,391.41,386.81,391.41,30.1551
2026-08-02,391.49,395.0,374.65,388.44,6917425.528185001
2026-08-03,388.32,416.46,387.676,416.11,21736898.365957998
2026-08-04,416.21,426.99,413.165,418.625,27350502.161039
2026-08-05,418.775,427.51,410.99,422.499,19574865.110357
2026-08-06,422.507,430.8,419.806,425.26,12572232.396902999
2026-08-07,425.327,428.25,422.06,427.05,11897338.02481
2026-08-08,427.64,427.79,427.03,427.79,3.042
2026-08-09,427.83,432.66,424.561,427.236,6829235.72064
2026-08-10,427.247,427.375,418.03,419.41,15109339.680207
2026-08-11,419.399,426.65,413.23,419.443,17526406.41282
2026-08-12,419.443,424.92,411.79,421.66,16868920.289747998
2026-08-13,421.645,422.848,392.84,394.617,21802205.016775
2026-08-14,394.614,395.84,388.49,394.86,22334220.658799
2026-08-15,395.0,395.88,395.0,395.36,9.0858
2026-08-16,395.44,399.34,392.1,398.595,9100677.918969
2026-08-17,398.67,398.72,377.02,381.525,19384232.309909
2026-08-18,381.478,382.75,357.68,363.003,22299294.06354
2026-08-19,363.028,369.21,361.0,363.824,18362465.850841
2026-08-20,363.829,375.105,360.58,368.175,22648453.114772
2026-08-21,368.158,370.16,365.1,366.93,13278040.985838
2026-08-22,366.9,368.27,366.86,368.09,31.8692
2026-08-23,368.09,370.09,360.66,361.98,7343503.834875001
2026-08-24,361.942,363.778,356.11,360.681,30356638.138072
2026-08-25,360.683,361.39,350.695,351.25,20345351.66111
2026-08-26,351.28,369.58,350.07,368.505,22220590.495845
2026-08-27,368.54,376.5,366.97,367.4,20782958.489351995
2026-08-28,367.457,370.25,365.42,370.25,12178952.914897
2026-08-29,370.29,371.84,368.99,370.66,227.4525
2026-08-30,370.67,372.68,364.55,368.4,6755787.254391
2026-08-31,368.34,372.84,361.99,368.7,25405017.449984003
2026-09-01,368.66,372.34,364.81,370.6,20662839.005920004
2026-09-02,370.607,379.19,342.36,351.827,89811013.220553
2026-09-03,351.815,362.65,351.565,356.2,58176377.167466
2026-09-04,356.145,359.25,353.7,359.25,27699324.094429
2026-09-05,359.25,361.4,359.15,359.54,116.5278
2026-09-06,359.92,363.11,359.59,361.23,111.0191
2026-09-07,361.24,372.6999,357.895,369.4808,14845581.173032
2026-09-08,369.51,370.3,359.615,360.98,28819596.848983
2026-09-09,360.96,365.35,357.58,364.28,26424305.810718
2026-09-10,364.23,366.78,358.2971,365.04,26166584.983035
2026-09-11,361.84,362.21,360.93,361.99,11.2088
2026-09-12,361.99,362.14,352.71,354.47,380.3839
2026-09-13,356.04,357.33,343.91,346.95,12511246.86158
2026-09-14,346.88,347.72,339.19,339.63,36991593.4999
2026-09-15,339.655,344.15,337.915,342.29,24579994.407752
2026-09-16,342.296,350.94,335.8147,349.1331,17690475.535963
2026-09-17,349.18,363.2817,346.56,355.08,27822696.414201
2026-09-18,355.05,358.7206,353.56,356.14,31107916.029044
2026-09-19,356.31,356.59,355.21,356.3,56.6096
2026-09-20,356.3,364.0,353.5,358.08,10130658.256831
2026-09-21,358.04,366.58,357.8,363.52,12421148.786421
