date,open,high,low,close,volume
2026-06-14,293.01,297.78,290.44,297.484,15906073.615676003
2026-06-15,297.475,298.56,293.98,298.23,29575574.16432
2026-06-16,298.223,302.0,296.64,298.577,29790714.764646
2026-06-17,298.56,300.57,294.395,297.392,52324956.531353004
2026-06-18,297.415,299.22,296.72,297.51,21231072.83141
2026-06-19,297.8,304.55,296.8,304.35,78.921
2026-06-20,304.3,307.32,291.56,295.52,162.7748
2026-06-21,295.5,302.42,294.433,300.883,14453199.739509001
2026-06-22,300.9,301.645,294.11,298.079,31840851.819335
2026-06-23,298.06,300.085,292.06,299.461,34828691.590842
2026-06-24,299.463,299.485,276.44,277.847,59827636.84532901
2026-06-25,277.863,280.45,273.32,277.16,88748544.892958
2026-06-26,277.18,285.96,275.24,282.14,82749536.019448
2026-06-27,281.83,283.53,281.83,283.13,22.0575
2026-06-28,283.57,288.34,280.335,281.527,43333221.537659
2026-06-29,281.54,289.38,279.86,288.745,61737338.279558994
2026-06-30,288.76,296.58,286.68,295.245,64356806.513171
2026-07-01,295.25,307.8,292.79,305.615,62573560.853566
2026-07-02,305.675,309.405,305.62,306.2,45176189.505358994
2026-07-03,306.29,306.29,305.69,305.69,2.7076
2026-07-04,305.69,306.18,305.13,305.13,7.6942
2026-07-05,305.45,314.19,304.97,313.7,19007976.17815
2026-07-06,313.64,315.94,310.17,314.3,51591471.368407
2026-07-07,314.29,314.37,307.1,310.24,38256380.332718
2026-07-08,310.25,315.02,308.16,314.79,47743721.024946004
2026-07-09,314.84,316.53,312.16,313.25,42125417.524432
2026-07-10,313.27,316.915,313.09,313.9,22129661.98572
2026-07-11,314.09,314.16,313.53,313.53,7.946
2026-07-12,313.53,323.42,313.44,317.148,25330691.85981
2026-07-13,317.09,318.26,311.95,313.26,38826546.652422994
2026-07-14,313.24,327.11,312.88,326.29,45681952.957167
2026-07-15,326.34,332.25,325.72,331.771,88800440.612041
2026-07-16,331.88,339.21,329.01,332.425,69031359.542945
2026-07-17,332.365,334.665,329.17,332.04,39042596.238639995
2026-07-18,332.53,332.75,331.85,331.85,4.8211
2026-07-19,332.56,335.74,324.43,326.0,21006144.747183
2026-07-20,325.975,328.98,322.19,328.71,43491142.26171199
2026-07-21,328.71,329.59,323.73,325.09,38300885.705556005
2026-07-22,325.04,326.89,319.355,320.91,41440823.775377996
2026-07-23,320.9,333.63,319.77,333.0,47328852.676188
2026-07-24,333.05,334.35,331.86,332.16,29098569.374945004
2026-07-25,332.16,332.47,331.7,332.12,3.4763
2026-07-26,332.12,339.55,331.67,337.072,33133061.321608
2026-07-27,337.09,342.88,334.73,339.67,69630375.661517
2026-07-28,339.65,344.67,338.01,341.05,48356522.111094005
2026-07-29,341.075,344.545,329.59,331.725,58381570.393748
2026-07-30,331.745,338.99,300.33,301.356,134097951.934461
2026-07-31,301.27,310.64,300.0,307.21,80130795.67074001
2026-08-01,307.24,310.09,306.57,310.05,115.7436
2026-08-02,310.16,312.71,302.55,303.77,31023136.780917
