date,open,high,low,close,volume
2026-05-22,1031.58,1032.06,1026.2601,1028.78,979327.7853309999
2026-05-25,1029.02,1030.97,996.34,1003.17,1163679.011942
2026-05-26,1003.335,1013.51,996.16,1007.42,1704731.252534
2026-05-27,1007.37,1013.01,995.5301,999.42,1776873.950837
2026-05-28,999.71,1002.89,946.11,948.43,3835032.708367
2026-05-29,948.905,965.89,945.44,958.3788,2223996.2360749994
2026-05-31,958.39,960.0,939.21,941.99,1254651.968282
2026-06-01,941.67,950.487,936.51,947.367,1838264.965149
2026-06-02,947.369,969.07,946.55,960.853,1637519.979861
2026-06-03,960.852,990.01,958.345,977.99,1946656.1582590002
2026-06-04,977.99,997.192,968.25,984.505,1942716.0599329998
2026-06-05,984.491,988.0,965.513,969.428,1465109.164657
2026-06-07,969.01,978.49,961.114,974.952,546339.333038
2026-06-08,974.949,977.18,967.41,977.165,1190714.327331
2026-06-09,977.233,981.49,964.616,977.905,1449785.174345
2026-06-10,977.81,989.138,974.556,980.202,1228727.095254
2026-06-11,980.203,984.83,969.99,975.129,1437395.731511
2026-06-12,975.116,982.725,971.925,981.375,632550.248375
2026-06-14,982.25,982.25,969.016,979.141,566911.1811360001
2026-06-15,979.181,995.015,973.485,990.829,1202737.164306
2026-06-16,990.8,990.8,975.391,976.299,932252.0104100001
2026-06-17,976.281,976.281,948.581,953.513,2119970.831548
2026-06-18,953.509,957.637,948.426,951.95,911178.635651
2026-06-21,951.97,956.0,942.59,951.388,724489.8316540001
2026-06-22,951.37,966.283,946.99,965.061,1605809.5729520002
2026-06-23,965.063,967.389,952.83,960.275,1449348.026514
2026-06-24,960.267,965.65,941.46,947.64,1612981.7367349998
2026-06-25,947.635,961.242,938.639,958.44,1738710.8555519998
2026-06-26,958.746,959.222,945.99,950.5,2039080.8099459999
2026-06-28,951.0,969.69,948.27,953.58,647403.823043
2026-06-29,953.405,953.635,933.58,937.92,2446184.535163
2026-06-30,938.13,940.74,922.24,926.95,3187884.9885890004
2026-07-01,926.205,947.01,920.625,942.755,2628008.438185
2026-07-02,942.68,952.6,942.522,948.251,1005560.69009
2026-07-05,949.01,955.5,942.185,942.75,631514.4274470002
2026-07-06,942.1,967.36,941.62,950.5,2373789.025186
2026-07-07,949.75,970.0,945.502,962.07,1700299.683497
2026-07-08,961.905,962.219,907.825,909.78,3374154.053393
2026-07-09,909.35,916.769,907.5,912.11,3344248.638068
2026-07-10,912.031,916.5,911.783,915.922,1650878.090735
2026-07-12,916.09,925.673,913.17,925.22,747766.101618
2026-07-13,925.13,930.72,921.258,924.99,2125918.3990539997
2026-07-14,925.147,927.31,917.5,923.845,3268459.43203
2026-07-15,923.95,938.23,910.49,935.22,2718530.642867
2026-07-16,935.0,964.33,934.84,941.035,3070474.3414229997
2026-07-17,941.051,941.76,933.75,939.94,2119628.778455
2026-07-19,947.84,952.0,935.01,938.58,355075.24819199997
2026-07-20,937.805,938.665,925.01,929.465,1864635.007809
2026-07-21,929.469,935.0,920.99,922.273,2378532.151218
2026-07-22,922.46,929.55,916.982,920.15,1930399.2775090004
2026-07-23,920.365,935.277,918.01,932.04,1738940.2726619998
2026-07-24,932.197,936.66,930.832,933.5,1429381.804172
2026-07-26,934.03,956.523,931.9,949.586,981075.475749
2026-07-27,948.82,987.095,945.782,974.21,2637940.768628
2026-07-28,973.739,979.91,963.395,974.769,2561981.969406
2026-07-29,974.764,978.625,950.35,955.41,2355077.2749400004
2026-07-30,955.419,955.815,938.105,952.653,2599056.23463
2026-07-31,952.635,954.585,949.793,951.445,1365533.330758
2026-08-02,951.88,967.54,948.94,950.56,663759.186005
2026-08-03,950.74,958.16,937.105,944.52,2228485.6984159998
2026-08-04,944.461,957.14,935.22,938.565,2950591.916503
2026-08-05,938.78,965.53,938.475,945.965,1733547.196005
2026-08-06,945.955,950.491,937.99,945.45,1550988.207849
2026-08-07,945.551,948.55,942.279,947.149,1312213.799218
2026-08-09,947.3,948.89,940.811,943.905,596921.948649
2026-08-10,944.442,954.45,938.2,941.694,1877689.635092
2026-08-11,941.691,948.75,936.0,948.144,2115709.249254
2026-08-12,948.142,956.054,945.683,953.13,1053096.000579
2026-08-13,953.386,965.37,951.325,962.388,1486010.446686
2026-08-14,962.39,963.46,959.88,960.755,1011387.394399
2026-08-16,961.5,961.5,949.49,950.88,347412.417013
2026-08-17,950.79,971.64,950.24,964.565,1545027.709962
2026-08-18,964.746,978.186,957.825,969.959,2292194.642144
2026-08-19,969.932,970.178,925.9,939.968,1111583.006884
2026-08-20,939.97,949.79,928.27,946.94,2549112.7044599997
2026-08-21,946.85,949.637,945.155,947.74,1679122.53706
2026-08-23,947.73,968.51,947.01,967.56,551648.847331
2026-08-24,966.773,974.49,961.9,963.028,2736051.683201
2026-08-25,963.035,964.634,954.69,958.925,1731391.393614
2026-08-26,958.91,959.771,938.497,941.959,1871048.055169
2026-08-27,941.956,950.562,933.24,950.529,2946980.315023
2026-08-28,950.54,953.505,943.561,945.555,1111199.15697
2026-08-30,947.62,948.59,943.022,947.23,343588.78898199997
2026-08-31,947.27,952.06,940.9,946.82,2606701.132019
2026-09-01,947.105,947.94,928.56,930.775,1743369.3103089998
2026-09-02,930.748,933.905,915.56,929.586,3219895.822311
2026-09-03,923.2876,927.97,914.55,915.02,2689396.30021
2026-09-04,915.06,918.1,914.54,916.3268,1786970.068512
2026-09-07,916.62,916.65,906.835,906.85,982026.69634
2026-09-08,906.7,913.3755,900.6,900.955,2331280.891802
2026-09-09,900.86,912.09,898.43,902.97,2308996.769511
2026-09-10,902.915,908.396,899.0,903.38,1892497.110375
2026-09-11,903.35,905.81,902.21,904.9808,1475117.614581
2026-09-13,906.97,921.64,902.42,917.73,784890.147649
2026-09-14,917.98,920.565,907.0568,907.405,1974939.163064
2026-09-15,907.2501,909.49,895.87,901.19,2447997.44303
2026-09-16,901.06,901.41,888.06,891.59,1212420.624801
2026-09-17,891.875,897.06,889.0292,894.93,2861438.511928
2026-09-18,895.21,898.4,894.71,896.6,3204543.843473
2026-09-20,898.16,898.96,885.5,894.635,818341.945792
2026-09-21,894.635,904.7022,894.5101,901.01,1520100.036084
